Date,LakeLevel(ft)
10/27/2011,4197.59
10/28/2011,4197.56
10/29/2011,4197.56
10/30/2011,4197.58
10/31/2011,4197.6
11/1/2011,4197.82
11/2/2011,4197.65
11/3/2011,4197.62
11/4/2011,4197.64
11/5/2011,4197.67
11/6/2011,4197.6
11/7/2011,4197.72
11/8/2011,4197.64
11/9/2011,4197.6
11/10/2011,4197.55
11/11/2011,4197.54
11/12/2011,4197.56
11/13/2011,4197.56
11/14/2011,4197.58
11/15/2011,4197.64
11/16/2011,4197.62
11/17/2011,4197.58
11/18/2011,4197.65
11/19/2011,4197.66
11/20/2011,4197.65
11/21/2011,4197.64
11/22/2011,4197.64
11/23/2011,4197.65
11/24/2011,4197.68
11/25/2011,4197.78
11/26/2011,4197.7
11/27/2011,4197.68
11/28/2011,4197.7
11/29/2011,4197.75
11/30/2011,4197.81
12/1/2011,4198.09
12/2/2011,4197.83
12/3/2011,4197.94
12/4/2011,4197.8
12/5/2011,4197.82
12/6/2011,4197.78
12/7/2011,4197.78
12/8/2011,4197.81
12/9/2011,4197.79
12/10/2011,4197.79
12/11/2011,4197.79
12/12/2011,4197.79
12/13/2011,4197.79
12/14/2011,4197.8
12/15/2011,4197.79
12/16/2011,4197.8
12/17/2011,4197.8
12/18/2011,4197.83
12/19/2011,4197.8
12/20/2011,4197.8
12/21/2011,4197.84
12/22/2011,4197.91
12/23/2011,4197.81
12/24/2011,4197.81
12/25/2011,4197.8
12/26/2011,4197.81
12/27/2011,4197.83
12/28/2011,4197.84
12/29/2011,4197.84
12/30/2011,4197.84
12/31/2011,4197.95
1/1/2012,4197.84
1/2/2012,4197.82
1/3/2012,4197.82
1/4/2012,4197.84
1/5/2012,4197.84
1/6/2012,4197.85
1/7/2012,4197.94
1/8/2012,4197.9
1/9/2012,4197.9
1/10/2012,4197.9
1/11/2012,4197.92
1/12/2012,4197.9
1/13/2012,4197.92
1/14/2012,4198
1/15/2012,4197.96
1/16/2012,4198.12
1/17/2012,4197.97
1/18/2012,4197.99
1/19/2012,4198.03
1/20/2012,4198.02
1/21/2012,4198.09
1/22/2012,4198.15
1/23/2012,4198.14
1/24/2012,4198.19
1/25/2012,4198.18
1/26/2012,4198.21
1/27/2012,4198.27
1/28/2012,4198.22
1/29/2012,4198.24
1/30/2012,4198.24
1/31/2012,4198.27
2/1/2012,4198.28
2/2/2012,4198.43
2/3/2012,4198.37
2/4/2012,4198.34
2/5/2012,4198.38
2/6/2012,4198.38
2/7/2012,4198.38
2/8/2012,4198.4
2/9/2012,4198.39
2/10/2012,4198.4
2/11/2012,4198.4
2/12/2012,4198.44
2/13/2012,4198.41
2/14/2012,4198.41
2/15/2012,4198.47
2/16/2012,4198.5
2/17/2012,4198.45
2/18/2012,4198.46
2/19/2012,4198.59
2/20/2012,4198.44
2/21/2012,4198.46
2/22/2012,4198.54
2/23/2012,4198.7
2/24/2012,4198.49
2/25/2012,4198.72
2/26/2012,4198.53
2/27/2012,4198.53
2/28/2012,4198.54
2/29/2012,4198.43
3/1/2012,4198.54
3/2/2012,4198.66
3/3/2012,4198.5
3/4/2012,4198.51
3/5/2012,4198.53
3/6/2012,4198.77
3/7/2012,4198.95
3/8/2012,4198.66
3/9/2012,4198.6
3/10/2012,4198.6
3/11/2012,4198.59
3/12/2012,4198.58
3/13/2012,4198.51
3/14/2012,4198.57
3/15/2012,4198.6
3/16/2012,4198.58
3/17/2012,4198.35
3/18/2012,4198.48
3/19/2012,4198.66
3/20/2012,4198.63
3/21/2012,4198.6
3/22/2012,4198.6
3/23/2012,4198.55
3/24/2012,4198.62
3/25/2012,4198.62
3/26/2012,4198.47
3/27/2012,4198.62
3/28/2012,4198.62
3/29/2012,4198.65
3/30/2012,4198.64
3/31/2012,4198.51
4/1/2012,4198.79
4/2/2012,4198.84
4/3/2012,4198.68
4/4/2012,4198.69
4/5/2012,4198.76
4/6/2012,4198.75
4/7/2012,4198.66
4/8/2012,4198.65
4/9/2012,4198.66
4/10/2012,4198.66
4/11/2012,4198.54
4/12/2012,4198.66
4/13/2012,4198.63
4/14/2012,4198.66
4/15/2012,4198.75
4/16/2012,4198.67
4/17/2012,4198.62
4/18/2012,4198.66
4/19/2012,4198.66
4/20/2012,4198.65
4/21/2012,4198.67
4/22/2012,4198.68
4/23/2012,4198.66
4/24/2012,4198.66
4/25/2012,4198.64
4/26/2012,4198.76
4/27/2012,4198.79
4/28/2012,4198.65
4/29/2012,4198.64
4/30/2012,4198.63
5/1/2012,4198.65
5/2/2012,4198.68
5/3/2012,4198.68
5/4/2012,4198.72
5/5/2012,4198.79
5/6/2012,4198.72
5/7/2012,4198.79
5/8/2012,4198.62
5/9/2012,4198.59
5/10/2012,4198.63
5/11/2012,4198.63
5/12/2012,4198.56
5/13/2012,4198.57
5/14/2012,4198.53
5/15/2012,4198.52
5/16/2012,4198.5
5/17/2012,4198.49
5/18/2012,4198.65
5/19/2012,4198.5
5/20/2012,4198.49
5/21/2012,4198.48
5/22/2012,4198.5
5/23/2012,4198.61
5/24/2012,4198.52
5/25/2012,4198.5
5/26/2012,4198.32
5/27/2012,4198.32
5/28/2012,4198.31
5/29/2012,4198.31
5/30/2012,4198.32
5/31/2012,4198.3
6/1/2012,4198.3
6/2/2012,4198.29
6/3/2012,4198.3
6/4/2012,4198.23
6/5/2012,4198.43
6/6/2012,4198.24
6/7/2012,4198.2
6/8/2012,4198.2
6/9/2012,4198.44
6/10/2012,4198.17
6/11/2012,4198.1
6/12/2012,4198.1
6/13/2012,4198.1
6/14/2012,4198.16
6/15/2012,4198.11
6/16/2012,4198.1
6/17/2012,4198.01
6/18/2012,4198.06
6/19/2012,4198.1
6/20/2012,4198.05
6/21/2012,4197.92
6/22/2012,4197.85
6/23/2012,4197.76
6/24/2012,4197.72
6/25/2012,4197.72
6/26/2012,4197.74
6/27/2012,4197.81
6/28/2012,4197.74
6/29/2012,4197.73
6/30/2012,4197.72
7/1/2012,4197.69
7/2/2012,4197.69
7/3/2012,4197.61
7/4/2012,4197.62
7/5/2012,4197.62
7/6/2012,4197.61
7/7/2012,4197.59
7/8/2012,4197.6
7/9/2012,4197.58
7/10/2012,4197.58
7/11/2012,4197.51
7/12/2012,4197.5
7/13/2012,4197.42
7/14/2012,4197.47
7/15/2012,4197.44
7/16/2012,4197.42
7/17/2012,4197.43
7/18/2012,4197.4
7/19/2012,4197.38
7/20/2012,4197.38
7/21/2012,4197.34
7/22/2012,4197.38
7/23/2012,4197.27
7/24/2012,4197.33
7/25/2012,4197.28
7/26/2012,4197.28
7/27/2012,4197.22
7/28/2012,4197.15
7/29/2012,4197.17
7/30/2012,4197.16
7/31/2012,4197.14
8/1/2012,4197.12
8/2/2012,4197.12
8/3/2012,4197.12
8/4/2012,4197.1
8/5/2012,4197.04
8/6/2012,4197.05
8/7/2012,4197.03
8/8/2012,4197
8/9/2012,4196.98
8/10/2012,4197.01
8/11/2012,4196.93
8/12/2012,4196.92
8/13/2012,4196.9
8/14/2012,4196.86
8/15/2012,4196.85
8/16/2012,4196.87
8/17/2012,4196.85
8/18/2012,4196.83
8/19/2012,4196.84
8/20/2012,4196.82
8/21/2012,4196.78
8/22/2012,4196.74
8/23/2012,4196.72
8/24/2012,4196.72
8/25/2012,4196.71
8/26/2012,4196.65
8/27/2012,4196.65
8/28/2012,4196.68
8/29/2012,4196.62
8/30/2012,4196.64
8/31/2012,4196.56
9/1/2012,4196.61
9/2/2012,4196.65
9/3/2012,4196.61
9/4/2012,4196.6
9/5/2012,4196.59
9/6/2012,4196.6
9/7/2012,4196.57
9/8/2012,4196.56
9/9/2012,4196.53
9/10/2012,4196.45
9/11/2012,4196.5
9/12/2012,4196.51
9/13/2012,4196.46
9/14/2012,4196.41
9/15/2012,4196.41
9/16/2012,4196.41
9/17/2012,4196.44
9/18/2012,4196.4
9/19/2012,4196.39
9/20/2012,4196.38
9/21/2012,4196.36
9/22/2012,4196.33
9/23/2012,4196.33
9/24/2012,4196.42
9/25/2012,4196.26
9/26/2012,4196.31
9/27/2012,4196.29
9/28/2012,4196.28
9/29/2012,4196.28
9/30/2012,4196.26
10/1/2012,4196.26
10/2/2012,4196.24
10/3/2012,4196.31
10/4/2012,4196.24
10/5/2012,4196.27
10/6/2012,4196.22
10/7/2012,4196.16
10/8/2012,4196.11
10/9/2012,4196.12
10/10/2012,4196.1
10/11/2012,4196.1
10/12/2012,4196.07
10/13/2012,4196.04
10/14/2012,4196.07
10/15/2012,4196.07
10/16/2012,4196.17
10/17/2012,4196.17
10/18/2012,4196.05
10/19/2012,4196.06
10/20/2012,4196.03
10/21/2012,4196.03
10/22/2012,4195.99
10/23/2012,4196.12
10/24/2012,4196.11
10/25/2012,4196.12
10/26/2012,4196.1
10/27/2012,4196.1
10/28/2012,4196.13
10/29/2012,4196.12
10/30/2012,4196.15
10/31/2012,4196.13
11/1/2012,4196.12
11/2/2012,4196.14
11/3/2012,4196.12
11/4/2012,4196.13
11/5/2012,4196.12
11/6/2012,4196.11
11/7/2012,4196.11
11/8/2012,4195.94
11/9/2012,4196.1
11/10/2012,4196.23
11/11/2012,4196.28
11/12/2012,4196.12
11/13/2012,4196.14
11/14/2012,4196.16
11/15/2012,4196.16
11/16/2012,4196.17
11/17/2012,4196.15
11/18/2012,4196.17
11/19/2012,4196.17
11/20/2012,4196.19
11/21/2012,4196.22
11/22/2012,4196.23
11/23/2012,4196.2
11/24/2012,4196.2
11/25/2012,4196.21
11/26/2012,4196.2
11/27/2012,4196.19
11/28/2012,4196.2
11/29/2012,4196.19
11/30/2012,4196.14
12/1/2012,4196.18
12/2/2012,4196.14
12/3/2012,4196.21
12/4/2012,4196.22
12/5/2012,4196.23
12/6/2012,4196.24
12/7/2012,4196.25
12/8/2012,4196.37
12/9/2012,4196.27
12/10/2012,4196.22
12/11/2012,4196.22
12/12/2012,4196.22
12/13/2012,4196.26
12/14/2012,4196.31
12/15/2012,4196.33
12/16/2012,4196.26
12/17/2012,4196.22
12/18/2012,4196.41
12/19/2012,4196.44
12/20/2012,4196.26
12/21/2012,4196.29
12/22/2012,4196.3
12/23/2012,4196.28
12/24/2012,4196.39
12/25/2012,4196.31
12/26/2012,4196.32
12/27/2012,4196.41
12/28/2012,4196.36
12/29/2012,4196.36
12/30/2012,4196.39
12/31/2012,4196.42
1/1/2013,4196.39
1/2/2013,4196.37
1/3/2013,4196.38
1/4/2013,4196.38
1/5/2013,4196.37
1/6/2013,4196.37
1/7/2013,4196.37
1/8/2013,4196.36
1/9/2013,4196.36
1/10/2013,4196.43
1/11/2013,4196.43
1/12/2013,4196.38
1/13/2013,4196.38
1/14/2013,4196.4
1/15/2013,4196.4
1/16/2013,4196.42
1/17/2013,4196.4
1/18/2013,4196.4
1/19/2013,4196.4
1/20/2013,4196.4
1/21/2013,4196.4
1/22/2013,4196.4
1/23/2013,4196.4
1/24/2013,4196.4
1/25/2013,4196.41
1/26/2013,4196.4
1/27/2013,4196.45
1/28/2013,4196.46
1/29/2013,4196.44
1/30/2013,4196.48
1/31/2013,4196.47
2/1/2013,4196.48
2/2/2013,4196.49
2/3/2013,4196.49
2/4/2013,4196.48
2/5/2013,4196.47
2/6/2013,4196.48
2/7/2013,4196.53
2/8/2013,4196.55
2/9/2013,4196.57
2/10/2013,4196.56
2/11/2013,4196.57
2/12/2013,4196.56
2/13/2013,4196.56
2/14/2013,4196.57
2/15/2013,4196.57
2/16/2013,4196.56
2/17/2013,4196.57
2/18/2013,4196.57
2/19/2013,4196.59
2/20/2013,4196.63
2/21/2013,4196.64
2/22/2013,4196.6
2/23/2013,4196.71
2/24/2013,4196.71
2/25/2013,4196.63
2/26/2013,4196.71
2/27/2013,4196.62
2/28/2013,4196.63
3/1/2013,4196.62
3/2/2013,4196.62
3/3/2013,4196.64
3/4/2013,4196.76
3/5/2013,4196.71
3/6/2013,4196.71
3/7/2013,4196.74
3/8/2013,4196.77
3/9/2013,4196.95
3/10/2013,4196.81
3/11/2013,4196.8
3/12/2013,4196.81
3/13/2013,4196.83
3/14/2013,4196.86
3/15/2013,4196.88
3/16/2013,4196.89
3/17/2013,4197.06
3/18/2013,4196.9
3/19/2013,4196.9
3/20/2013,4196.86
3/21/2013,4197.04
3/22/2013,4197.03
3/23/2013,4196.95
3/24/2013,4196.9
3/25/2013,4196.9
3/26/2013,4196.9
3/27/2013,4196.91
3/28/2013,4196.91
3/29/2013,4196.91
3/30/2013,4196.9
3/31/2013,4196.88
4/1/2013,4196.89
4/2/2013,4196.9
4/3/2013,4196.91
4/4/2013,4196.89
4/5/2013,4196.94
4/6/2013,4196.94
4/7/2013,4196.92
4/8/2013,4197.2
4/9/2013,4197.15
4/10/2013,4196.92
4/11/2013,4196.93
4/12/2013,4196.94
4/13/2013,4197.01
4/14/2013,4197
4/15/2013,4196.91
4/16/2013,4197.01
4/17/2013,4197.05
4/18/2013,4196.92
4/19/2013,4196.84
4/20/2013,4196.92
4/21/2013,4196.88
4/22/2013,4197
4/23/2013,4196.96
4/24/2013,4196.86
4/25/2013,4196.84
4/26/2013,4196.82
4/27/2013,4196.81
4/28/2013,4196.82
4/29/2013,4196.84
4/30/2013,4196.97
5/1/2013,4196.97
5/2/2013,4196.8
5/3/2013,4196.8
5/4/2013,4196.8
5/5/2013,4196.75
5/6/2013,4196.67
5/7/2013,4196.59
5/8/2013,4196.64
5/9/2013,4196.68
5/10/2013,4196.66
5/11/2013,4196.61
5/12/2013,4196.6
5/13/2013,4196.6
5/14/2013,4196.62
5/15/2013,4196.64
5/16/2013,4196.68
5/17/2013,4196.7
5/18/2013,4196.62
5/19/2013,4196.61
5/20/2013,4196.7
5/21/2013,4196.56
5/22/2013,4196.75
5/23/2013,4196.76
5/24/2013,4196.55
5/25/2013,4196.53
5/26/2013,4196.56
5/27/2013,4196.58
5/28/2013,4196.59
5/29/2013,4196.51
5/30/2013,4196.51
5/31/2013,4196.52
6/1/2013,4196.48
6/2/2013,4196.46
6/3/2013,4196.53
6/4/2013,4196.44
6/5/2013,4196.45
6/6/2013,4196.4
6/7/2013,4196.4
6/8/2013,4196.42
6/9/2013,4196.39
6/10/2013,4196.28
6/11/2013,4196.26
6/12/2013,4196.29
6/13/2013,4196.43
6/14/2013,4196.34
6/15/2013,4196.21
6/16/2013,4196.11
6/17/2013,4196.11
6/18/2013,4196.07
6/19/2013,4196.19
6/20/2013,4196.06
6/21/2013,4196.02
6/22/2013,4196.01
6/23/2013,4195.92
6/24/2013,4195.83
6/25/2013,4195.92
6/26/2013,4195.89
6/27/2013,4195.88
6/28/2013,4195.87
6/29/2013,4195.86
6/30/2013,4195.86
7/1/2013,4195.82
7/2/2013,4195.82
7/3/2013,4195.84
7/4/2013,4195.81
7/5/2013,4195.9
7/6/2013,4195.77
7/7/2013,4195.74
7/8/2013,4195.84
7/9/2013,4195.77
7/10/2013,4195.73
7/11/2013,4195.75
7/12/2013,4195.65
7/13/2013,4195.58
7/14/2013,4195.67
7/15/2013,4195.65
7/16/2013,4195.46
7/17/2013,4195.51
7/18/2013,4195.55
7/19/2013,4195.55
7/20/2013,4195.52
7/21/2013,4195.51
7/22/2013,4195.52
7/23/2013,4195.51
7/24/2013,4195.48
7/25/2013,4195.45
7/26/2013,4195.42
7/27/2013,4195.42
7/28/2013,4195.41
7/29/2013,4195.31
7/30/2013,4195.32
7/31/2013,4195.32
8/1/2013,4195.23
8/2/2013,4195.32
8/3/2013,4195.26
8/4/2013,4195.22
8/5/2013,4195.18
8/6/2013,4195.2
8/7/2013,4195.15
8/8/2013,4195.06
8/9/2013,4195.01
8/10/2013,4195
8/11/2013,4195
8/12/2013,4194.95
8/13/2013,4194.97
8/14/2013,4194.96
8/15/2013,4194.96
8/16/2013,4194.93
8/17/2013,4194.86
8/18/2013,4194.91
8/19/2013,4194.88
8/20/2013,4194.87
8/21/2013,4194.88
8/22/2013,4194.88
8/23/2013,4194.67
8/24/2013,4194.77
8/25/2013,4194.75
8/26/2013,4194.73
8/27/2013,4194.73
8/28/2013,4194.75
8/29/2013,4194.74
8/30/2013,4194.73
8/31/2013,4194.72
9/1/2013,4194.71
9/2/2013,4194.72
9/3/2013,4194.74
9/4/2013,4194.7
9/5/2013,4194.7
9/6/2013,4194.71
9/7/2013,4194.65
9/8/2013,4194.62
9/9/2013,4194.66
9/10/2013,4194.65
9/11/2013,4194.6
9/12/2013,4194.57
9/13/2013,4194.61
9/14/2013,4194.65
9/15/2013,4194.67
9/16/2013,4194.65
9/17/2013,4194.51
9/18/2013,4194.7
9/19/2013,4194.63
9/20/2013,4194.57
9/21/2013,4194.43
9/22/2013,4194.58
9/23/2013,4194.54
9/24/2013,4194.41
9/25/2013,4194.54
9/26/2013,4194.44
9/27/2013,4194.44
9/28/2013,4194.37
9/29/2013,4194.35
9/30/2013,4194.37
10/1/2013,4194.39
10/2/2013,4194.4
10/3/2013,4194.54
10/4/2013,4194.41
10/5/2013,4194.3
10/6/2013,4194.31
10/7/2013,4194.32
10/8/2013,4194.36
10/9/2013,4194.33
10/10/2013,4194.32
10/11/2013,4194.32
10/12/2013,4194.32
10/13/2013,4194.46
10/14/2013,4194.43
10/15/2013,4194.37
10/16/2013,4194.29
10/17/2013,4194.3
10/18/2013,4194.32
10/19/2013,4194.29
10/20/2013,4194.3
10/21/2013,4194.29
10/22/2013,4194.29
10/23/2013,4194.3
10/24/2013,4194.3
10/25/2013,4194.3
10/26/2013,4194.3
10/27/2013,4194.26
10/28/2013,4194.13
10/29/2013,4194.26
10/30/2013,4194.32
10/31/2013,4194.3
11/1/2013,4194.29
11/2/2013,4194.27
11/3/2013,4194.38
11/4/2013,4194.27
11/5/2013,4194.24
11/6/2013,4194.21
11/7/2013,4194.23
11/8/2013,4194.24
11/9/2013,4194.23
11/10/2013,4194.23
11/11/2013,4194.24
11/12/2013,4194.24
11/13/2013,4194.24
11/14/2013,4194.25
11/15/2013,4194.36
11/16/2013,4194.26
11/17/2013,4194.22
11/18/2013,4194.26
11/19/2013,4194.26
11/20/2013,4194.28
11/21/2013,4194.41
11/22/2013,4194.27
11/23/2013,4194.24
11/24/2013,4194.28
11/25/2013,4194.26
11/26/2013,4194.26
11/27/2013,4194.26
11/28/2013,4194.27
11/29/2013,4194.27
11/30/2013,4194.26
12/1/2013,4194.24
12/2/2013,4194.25
12/3/2013,4194.35
12/4/2013,4194.4
12/5/2013,4194.23
12/6/2013,4194.23
12/7/2013,4194.34
12/8/2013,4194.33
12/9/2013,4194.28
12/10/2013,4194.25
12/11/2013,4194.27
12/12/2013,4194.28
12/13/2013,4194.26
12/14/2013,4194.25
12/15/2013,4194.25
12/16/2013,4194.25
12/17/2013,4194.26
12/18/2013,4194.26
12/19/2013,4194.36
12/20/2013,4194.37
12/21/2013,4194.37
12/22/2013,4194.37
12/23/2013,4194.36
12/24/2013,4194.38
12/25/2013,4194.38
12/26/2013,4194.39
12/27/2013,4194.4
12/28/2013,4194.39
12/29/2013,4194.4
12/30/2013,4194.4
12/31/2013,4194.4
1/1/2014,4194.39
1/2/2014,4194.4
1/3/2014,4194.41
1/4/2014,4194.46
1/5/2014,4194.41
1/6/2014,4194.42
1/7/2014,4194.41
1/8/2014,4194.42
1/9/2014,4194.44
1/10/2014,4194.43
1/11/2014,4194.42
1/12/2014,4194.5
1/13/2014,4194.45
1/14/2014,4194.46
1/15/2014,4194.47
1/16/2014,4194.48
1/17/2014,4194.49
1/18/2014,4194.49
1/19/2014,4194.49
1/20/2014,4194.48
1/21/2014,4194.5
1/22/2014,4194.5
1/23/2014,4194.5
1/24/2014,4194.49
1/25/2014,4194.5
1/26/2014,4194.49
1/27/2014,4194.5
1/28/2014,4194.51
1/29/2014,4194.54
1/30/2014,4194.48
1/31/2014,4194.56
2/1/2014,4194.56
2/2/2014,4194.51
2/3/2014,4194.56
2/4/2014,4194.58
2/5/2014,4194.56
2/6/2014,4194.56
2/7/2014,4194.55
2/8/2014,4194.55
2/9/2014,4194.59
2/10/2014,4194.61
2/11/2014,4194.6
2/12/2014,4194.61
2/13/2014,4194.66
2/14/2014,4194.69
2/15/2014,4194.71
2/16/2014,4194.77
2/17/2014,4194.74
2/18/2014,4194.76
2/19/2014,4194.96
2/20/2014,4194.81
2/21/2014,4194.8
2/22/2014,4194.8
2/23/2014,4194.81
2/24/2014,4194.85
2/25/2014,4194.88
2/26/2014,4194.9
2/27/2014,4194.92
2/28/2014,4194.91
3/1/2014,4194.87
3/2/2014,4194.96
3/3/2014,4194.99
3/4/2014,4195.06
3/5/2014,4195.03
3/6/2014,4195.07
3/7/2014,4195.13
3/8/2014,4195.12
3/9/2014,4195.12
3/10/2014,4195.22
3/11/2014,4195.26
3/12/2014,4195.17
3/13/2014,4195.17
3/14/2014,4195.26
3/15/2014,4195.23
3/16/2014,4195.16
3/17/2014,4195.57
3/18/2014,4195.22
3/19/2014,4195.13
3/20/2014,4195.15
3/21/2014,4195.21
3/22/2014,4195.19
3/23/2014,4195.13
3/24/2014,4195.13
3/25/2014,4195.13
3/26/2014,4195.15
3/27/2014,4195.18
3/28/2014,4195.1
3/29/2014,4195.08
3/30/2014,4195.28
3/31/2014,4195.13
4/1/2014,4195.13
4/2/2014,4195.16
4/3/2014,4195.15
4/4/2014,4195.14
4/5/2014,4195.18
4/6/2014,4195.16
4/7/2014,4195.15
4/8/2014,4195.15
4/9/2014,4195.15
4/10/2014,4195.15
4/11/2014,4195.14
4/12/2014,4195.18
4/13/2014,4195.42
4/14/2014,4195.18
4/15/2014,4195.16
4/16/2014,4195.14
4/17/2014,4195.1
4/18/2014,4195.1
4/19/2014,4195.1
4/20/2014,4195.1
4/21/2014,4195.1
4/22/2014,4195.16
4/23/2014,4195.19
4/24/2014,4195.02
4/25/2014,4195.06
4/26/2014,4195.17
4/27/2014,4195.2
4/28/2014,4195.23
4/29/2014,4195.17
4/30/2014,4195.16
5/1/2014,4195.07
5/2/2014,4195.08
5/3/2014,4195.06
5/4/2014,4195.08
5/5/2014,4195.11
5/6/2014,4195.14
5/7/2014,4195.12
5/8/2014,4195.11
5/9/2014,4195.16
5/10/2014,4195.23
5/11/2014,4195.38
5/12/2014,4195.14
5/13/2014,4195.12
5/14/2014,4195.1
5/15/2014,4195.1
5/16/2014,4195.1
5/17/2014,4195.1
5/18/2014,4195.13
5/19/2014,4195.19
5/20/2014,4195.09
5/21/2014,4195.09
5/22/2014,4195.11
5/23/2014,4195.03
5/24/2014,4195.01
5/25/2014,4195.04
5/26/2014,4195.01
5/27/2014,4195.01
5/28/2014,4194.94
5/29/2014,4195.1
5/30/2014,4194.97
5/31/2014,4194.98
6/1/2014,4194.99
6/2/2014,4194.94
6/3/2014,4194.9
6/4/2014,4194.92
6/5/2014,4194.9
6/6/2014,4194.88
6/7/2014,4194.89
6/8/2014,4194.92
6/9/2014,4194.79
6/10/2014,4194.81
6/11/2014,4194.82
6/12/2014,4194.75
6/13/2014,4194.84
6/14/2014,4194.76
6/15/2014,4194.68
6/16/2014,4194.63
6/17/2014,4194.67
6/18/2014,4194.62
6/19/2014,4194.62
6/20/2014,4194.6
6/21/2014,4194.62
6/22/2014,4194.61
6/23/2014,4194.62
6/24/2014,4194.6
6/25/2014,4194.6
6/26/2014,4194.62
6/27/2014,4194.54
6/28/2014,4194.54
6/29/2014,4194.54
6/30/2014,4194.57
7/1/2014,4194.5
7/2/2014,4194.46
7/3/2014,4194.44
7/4/2014,4194.43
7/5/2014,4194.4
7/6/2014,4194.41
7/7/2014,4194.4
7/8/2014,4194.4
7/9/2014,4194.32
7/10/2014,4194.28
7/11/2014,4194.32
7/12/2014,4194.32
7/13/2014,4194.31
7/14/2014,4194.36
7/15/2014,4194.24
7/16/2014,4194.26
7/17/2014,4194.2
7/18/2014,4194.18
7/19/2014,4194.18
7/20/2014,4194.14
7/21/2014,4194.14
7/22/2014,4194.14
7/23/2014,4194.08
7/24/2014,4194.08
7/25/2014,4194.07
7/26/2014,4194.02
7/27/2014,4194
7/28/2014,4193.9
7/29/2014,4193.97
7/30/2014,4193.99
7/31/2014,4193.98
8/1/2014,4193.99
8/2/2014,4193.96
8/3/2014,4193.9
8/4/2014,4193.92
8/5/2014,4193.92
8/6/2014,4193.94
8/7/2014,4193.94
8/8/2014,4193.94
8/9/2014,4193.9
8/10/2014,4193.89
8/11/2014,4193.88
8/12/2014,4193.87
8/13/2014,4193.83
8/14/2014,4193.84
8/15/2014,4193.83
8/16/2014,4193.81
8/17/2014,4193.81
8/18/2014,4193.8
8/19/2014,4193.71
8/20/2014,4193.82
8/21/2014,4193.78
8/22/2014,4193.85
8/23/2014,4193.81
8/24/2014,4193.8
8/25/2014,4193.8
8/26/2014,4193.71
8/27/2014,4193.73
8/28/2014,4193.71
8/29/2014,4193.71
8/30/2014,4193.68
8/31/2014,4193.76
9/1/2014,4193.67
9/2/2014,4193.65
9/3/2014,4193.71
9/4/2014,4193.72
9/5/2014,4193.61
9/6/2014,4193.58
9/7/2014,4193.55
9/8/2014,4193.51
9/9/2014,4193.54
9/10/2014,4193.58
9/11/2014,4193.64
9/12/2014,4193.57
9/13/2014,4193.51
9/14/2014,4193.52
9/15/2014,4193.51
9/16/2014,4193.46
9/17/2014,4193.42
9/18/2014,4193.47
9/19/2014,4193.46
9/20/2014,4193.44
9/21/2014,4193.42
9/22/2014,4193.42
9/23/2014,4193.4
9/24/2014,4193.4
9/25/2014,4193.35
9/26/2014,4193.31
9/27/2014,4193.24
9/28/2014,4193.39
9/29/2014,4193.41
9/30/2014,4193.44
10/1/2014,4193.48
10/2/2014,4193.39
10/3/2014,4193.4
10/4/2014,4193.4
10/5/2014,4193.4
10/6/2014,4193.4
10/7/2014,4193.4
10/8/2014,4193.4
10/9/2014,4193.41
10/10/2014,4193.4
10/11/2014,4193.39
10/12/2014,4193.67
10/13/2014,4193.36
10/14/2014,4193.36
10/15/2014,4193.32
10/16/2014,4193.38
10/17/2014,4193.31
10/18/2014,4193.34
10/19/2014,4193.4
10/20/2014,4193.41
10/21/2014,4193.45
10/22/2014,4193.41
10/23/2014,4193.4
10/24/2014,4193.4
10/25/2014,4193.32
10/26/2014,4193.48
10/27/2014,4193.41
10/28/2014,4193.37
10/29/2014,4193.36
10/30/2014,4193.36
10/31/2014,4193.36
11/1/2014,4193.2
11/2/2014,4193.46
11/3/2014,4193.36
11/4/2014,4193.3
11/5/2014,4193.33
11/6/2014,4193.31
11/7/2014,4193.33
11/8/2014,4193.32
11/9/2014,4193.32
11/10/2014,4193.46
11/11/2014,4193.39
11/12/2014,4193.38
11/13/2014,4193.26
11/14/2014,4193.27
11/15/2014,4193.44
11/16/2014,4193.33
11/17/2014,4193.22
11/18/2014,4193.2
11/19/2014,4193.2
11/20/2014,4193.21
11/21/2014,4193.21
11/22/2014,4193.23
11/23/2014,4193.45
11/24/2014,4193.33
11/25/2014,4193.24
11/26/2014,4193.26
11/27/2014,4193.28
11/28/2014,4193.29
11/29/2014,4193.28
11/30/2014,4193.36
12/1/2014,4193.31
12/2/2014,4193.31
12/3/2014,4193.31
12/4/2014,4193.33
12/5/2014,4193.33
12/6/2014,4193.35
12/7/2014,4193.37
12/8/2014,4193.39
12/9/2014,4193.4
12/10/2014,4193.4
12/11/2014,4193.37
12/12/2014,4193.34
12/13/2014,4193.41
12/14/2014,4193.44
12/15/2014,4193.4
12/16/2014,4193.42
12/17/2014,4193.41
12/18/2014,4193.4
12/19/2014,4193.42
12/20/2014,4193.42
12/21/2014,4193.48
12/22/2014,4193.66
12/23/2014,4193.56
12/24/2014,4193.5
12/25/2014,4193.74
12/26/2014,4193.66
12/27/2014,4193.49
12/28/2014,4193.48
12/29/2014,4193.52
12/30/2014,4193.39
12/31/2014,4193.54
1/1/2015,4193.52
1/2/2015,4193.5
1/3/2015,4193.5
1/4/2015,4193.5
